tweetID,TimeStamp,Text,Sentiment,Emphasis
,,,,
4.28966E+17,2014-01-30 19:01,,0,0
,,,,
4.28951E+17,2014-01-30 18:00,,0.200000003,0.699999988
,,,,
4.24684E+17,2014-01-18 23:23,,-0.5,1.5
,,,,
4.24679E+17,2014-01-18 23:05,,-0.100000001,1.600000024
,,,,
4.24677E+17,2014-01-18 22:58,,0.100000001,0.200000003
,,,,
4.24671E+17,2014-01-18 22:35,,0.100000001,0.200000003
,,,,
4.24671E+17,2014-01-18 22:34,,0,0.100000001
,,,,
4.2467E+17,2014-01-18 22:30,,-0.800000012,0.800000012
,,,,
4.2467E+17,2014-01-18 22:28,,-0.899999976,0.899999976
,,,,
4.24669E+17,2014-01-18 22:24,,-0.899999976,0.899999976
,,,,
4.24668E+17,2014-01-18 22:22,,-0.899999976,0.899999976
,,,,
4.24661E+17,2014-01-18 21:54,,-0.600000024,1.799999952
,,,,
4.24656E+17,2014-01-18 21:33,,0,0
,,,,
4.24653E+17,2014-01-18 21:23,,0,0
,,,,
